Kod TERYT,Gmina,Powiat,Województwo,registered_voters,ballots_cast,valid_votes,biedroń,bosak,duda,hołownia,jakubiak,kosiniak-kamysz,piotrowski,tanajno,trzaskowksi,witkowski,żółtek
181607,gm. Hyżne,rzeszowski,podkarpackie,5531,3918,3940,29,357,2960,264,4,81,2,2,234,3,4
181608,gm. Kamień,rzeszowski,podkarpackie,5506,3538,3542,30,359,2752,117,4,87,3,3,174,3,10
181609,gm. Krasne,rzeszowski,podkarpackie,9008,6295,6363,67,619,3564,754,21,138,9,8,1159,5,19
181610,gm. Lubenia,rzeszowski,podkarpackie,5237,3627,3656,36,319,2482,346,6,100,1,3,350,5,8
181611,gm. Sokołów Małopolski,rzeszowski,podkarpackie,13670,8917,8951,48,952,6606,537,14,141,18,13,595,8,19
181612,gm. Świlcza,rzeszowski,podkarpackie,12495,8450,8500,106,793,5132,917,20,274,5,10,1216,4,23
181613,gm. Trzebownisko,rzeszowski,podkarpackie,17007,11821,11916,125,1320,6973,1562,27,254,15,14,1592,10,24
181614,gm. Tyczyn,rzeszowski,podkarpackie,8152,5614,5632,61,534,3469,633,16,118,4,6,775,4,12
181701,m. Sanok,sanocki,podkarpackie,29259,17502,17600,434,1255,8373,2224,34,407,26,22,4767,13,45
181702,gm. Besko,sanocki,podkarpackie,3450,2028,2041,35,164,1363,222,3,54,1,4,192,0,3
181703,gm. Bukowsko,sanocki,podkarpackie,4239,2592,2590,44,276,1667,239,4,84,1,1,269,2,3
181704,gm. Komańcza,sanocki,podkarpackie,4082,1962,1974,61,157,936,210,7,83,2,2,506,1,9
181705,gm. Sanok,sanocki,podkarpackie,14180,8687,8679,111,666,5726,857,18,208,8,6,1052,8,19
181706,gm. Tyrawa Wołoska,sanocki,podkarpackie,1610,912,916,4,69,595,100,0,30,1,0,115,0,2
181707,gm. Zagórz,sanocki,podkarpackie,10415,6107,6136,79,437,3919,611,9,164,7,5,892,3,10
181708,gm. Zarszyn,sanocki,podkarpackie,7389,4308,4340,58,309,2604,461,9,186,3,7,684,7,12
181801,m. Stalowa Wola,stalowowolski,podkarpackie,46420,28135,28371,491,2782,14647,2771,45,538,38,40,6925,24,70
181802,gm. Bojanów,stalowowolski,podkarpackie,6031,3513,3515,19,310,2653,183,2,56,3,5,272,2,10
181803,gm. Pysznica,stalowowolski,podkarpackie,8793,5194,5252,74,662,3170,456,9,83,5,5,773,3,12
181804,gm. Radomyśl nad Sanem,stalowowolski,podkarpackie,5862,3346,3363,46,325,2269,230,4,66,3,3,402,2,13
181805,gm. Zaklików,stalowowolski,podkarpackie,6852,3941,3974,67,363,2545,299,13,53,2,4,617,2,9
181806,gm. Zaleszany,stalowowolski,podkarpackie,8728,5364,5396,55,518,3507,439,6,122,5,3,727,2,12
181901,gm. Czudec,strzyżowski,podkarpackie,9316,6186,6244,78,637,4126,594,12,148,12,3,614,10,10
181902,gm. Frysztak,strzyżowski,podkarpackie,8380,4955,4990,60,502,3367,436,17,118,3,15,456,3,13
181903,gm. Niebylec,strzyżowski,podkarpackie,8479,5550,5572,45,635,3980,383,11,114,5,3,388,0,8
181904,gm. Strzyżów,strzyżowski,podkarpackie,16428,9777,9866,99,910,6049,1136,17,259,5,13,1357,7,14
181905,gm. Wiśniowa,strzyżowski,podkarpackie,6454,4026,4057,36,362,2833,345,7,100,10,6,346,2,10
182001,gm. Baranów Sandomierski,tarnobrzeski,podkarpackie,9650,5927,5969,46,469,4046,518,6,132,9,5,712,7,19
182002,gm. Gorzyce,tarnobrzeski,podkarpackie,10378,6309,6345,95,528,3730,612,9,315,2,8,1028,3,15
182003,gm. Grębów,tarnobrzeski,podkarpackie,8045,4984,4996,58,461,3390,402,4,111,2,6,547,2,13
182004,gm. Nowa Dęba,tarnobrzeski,podkarpackie,14676,8493,8558,128,689,5179,808,9,194,7,14,1478,12,40
182101,gm. Baligród,leski,podkarpackie,2851,1711,1722,28,130,1034,173,3,41,1,4,303,0,5
182102,gm. Cisna,leski,podkarpackie,2471,1850,1849,68,132,485,390,8,60,1,5,689,7,4
182103,gm. Lesko,leski,podkarpackie,9191,5408,5446,75,387,3085,552,12,172,5,1,1140,5,12
182104,gm. Olszanica,leski,podkarpackie,4365,2491,2526,39,187,1470,216,5,83,2,1,517,0,6
182105,gm. Solina,leski,podkarpackie,5808,4045,4058,66,313,2195,484,6,86,2,4,894,1,7
186101,m. Krosno,Krosno,podkarpackie,36602,23635,23835,775,1971,11102,2681,53,518,29,24,6602,30,50
186201,m. Przemyśl,Przemyśl,podkarpackie,47555,27863,28083,514,2040,13261,3245,47,582,31,39,8240,33,51
186301,m. Rzeszów,Rzeszów,podkarpackie,151140,102761,103637,2345,10381,41906,15677,276,2555,140,160,29713,134,350
186401,m. Tarnobrzeg,Tarnobrzeg,podkarpackie,36713,22795,22973,489,1774,10126,2714,38,552,24,27,7136,31,62
200101,m. Augustów,augustowski,podlaskie,23546,14019,14124,262,1076,6545,2057,32,301,14,16,3770,12,39
200102,gm. Augustów,augustowski,podlaskie,5285,2700,2678,32,206,1686,314,3,101,1,6,316,3,10
200103,gm. Bargłów Kościelny,augustowski,podlaskie,4363,2078,2081,13,113,1411,207,4,83,4,1,242,1,2
200104,gm. Lipsk,augustowski,podlaskie,4254,2240,2246,32,125,1473,237,2,56,5,1,309,1,5
200105,gm. Nowinka,augustowski,podlaskie,2664,1752,1751,25,115,923,239,3,46,1,3,389,0,7
200106,gm. Płaska,augustowski,podlaskie,2402,1460,1471,24,88,613,235,0,39,4,1,462,4,1
200107,gm. Sztabin,augustowski,podlaskie,4147,2159,2154,15,112,1330,277,2,68,3,5,334,1,7
200201,gm. Choroszcz,białostocki,podlaskie,12800,8099,8119,119,677,4008,1525,20,124,4,15,1605,3,19
200202,gm. Czarna Białostocka,białostocki,podlaskie,8712,5202,5242,67,457,2695,860,9,58,9,9,1065,2,11
200203,gm. Dobrzyniewo Duże,białostocki,podlaskie,7421,4709,4722,56,413,2408,927,7,87,6,6,797,1,14
200204,gm. Gródek,białostocki,podlaskie,4317,2207,2258,49,91,683,566,4,28,2,1,828,0,6
200205,gm. Juchnowiec Kościelny,białostocki,podlaskie,12643,8548,8581,100,828,4040,1670,30,141,10,10,1706,11,35
200206,gm. Łapy,białostocki,podlaskie,17194,10796,10922,93,770,7057,1306,18,151,16,14,1452,8,37
200207,gm. Michałowo,białostocki,podlaskie,5484,2776,2778,68,124,1202,577,12,52,3,7,725,2,6
200208,gm. Poświętne,białostocki,podlaskie,2743,1707,1728,8,121,1350,119,0,49,1,0,78,0,2
200209,gm. Supraśl,białostocki,podlaskie,12466,8505,8570,159,755,2911,2126,17,139,6,11,2423,7,16
200210,gm. Suraż,białostocki,podlaskie,1588,1044,1055,6,49,722,133,0,27,0,0,117,1,0
200211,gm. Turośń Kościelna,białostocki,podlaskie,5075,3452,3492,24,312,1827,582,3,72,2,15,651,0,4
200212,gm. Tykocin,białostocki,podlaskie,5022,3038,3075,26,198,2166,385,4,64,3,0,223,2,4
200213,gm. Wasilków,białostocki,podlaskie,12867,8350,8425,117,703,3562,1904,24,128,8,8,1943,8,20
200214,gm. Zabłudów,białostocki,podlaskie,7295,4270,4305,59,386,2110,871,15,100,4,9,739,3,9
200215,gm. Zawady,białostocki,podlaskie,2353,1209,1205,5,85,903,116,2,34,3,0,54,0,3
200301,m. Bielsk Podlaski,bielski,podlaskie,19972,11682,11754,265,721,4108,3314,16,208,11,8,3071,12,20
200302,m. Brańsk,bielski,podlaskie,2954,1776,1807,13,110,1316,165,4,37,5,2,153,1,1
200303,gm. Bielsk Podlaski,bielski,podlaskie,5853,2754,2758,52,111,1211,733,4,76,4,4,558,2,3
200304,gm. Boćki,bielski,podlaskie,3585,1958,1954,14,98,1312,254,3,35,2,1,232,0,3
200305,gm. Brańsk,bielski,podlaskie,4686,2945,2944,11,154,2440,155,6,53,7,2,108,0,8
200306,gm. Orla,bielski,podlaskie,2408,1153,1155,40,52,349,394,0,28,1,3,283,1,4
200307,gm. Rudka,bielski,podlaskie,1502,936,943,2,49,683,99,1,29,1,0,78,1,0
200308,gm. Wyszki,bielski,podlaskie,3557,2183,2189,18,100,1711,172,2,52,0,0,132,1,1
200401,m. Grajewo,grajewski,podlaskie,16756,9349,9406,122,834,4936,1256,13,180,7,18,2019,5,16
200402,gm. Grajewo,grajewski,podlaskie,4551,2322,2319,17,173,1514,254,8,122,1,3,223,1,3
200403,gm. Radziłów,grajewski,podlaskie,3794,1993,2000,11,126,1554,112,1,57,2,2,126,3,6
200404,gm. Rajgród,grajewski,podlaskie,4393,2263,2278,23,181,1220,288,3,65,2,2,494,0,0
200405,gm. Szczuczyn,grajewski,podlaskie,4858,2579,2594,24,109,1703,302,5,132,3,5,305,1,5
200406,gm. Wąsosz,grajewski,podlaskie,2880,1562,1576,15,73,1190,108,0,61,2,2,122,1,2
200501,m. Hajnówka,hajnowski,podlaskie,16837,9704,9726,290,609,2711,2987,14,178,11,7,2895,7,17
200502,gm. Białowieża,hajnowski,podlaskie,2077,1305,1305,59,97,333,263,0,40,3,4,496,4,6
200503,gm. Czeremcha,hajnowski,podlaskie,2655,1338,1333,44,114,549,263,2,36,3,0,320,1,1
200504,gm. Czyże,hajnowski,podlaskie,1702,783,782,17,30,236,307,1,19,2,1,167,1,1
200505,gm. Dubicze Cerkiewne,hajnowski,podlaskie,1420,754,753,30,33,298,196,2,18,1,1,167,1,6
200506,gm. Hajnówka,hajnowski,podlaskie,3312,1726,1722,44,103,542,579,4,54,5,2,383,0,6
200507,gm. Kleszczele,hajnowski,podlaskie,2120,1103,1103,27,66,473,284,2,27,3,1,216,2,2
200508,gm. Narew,hajnowski,podlaskie,3008,1441,1446,35,66,523,435,2,30,1,2,348,0,4
200509,gm. Narewka,hajnowski,podlaskie,3194,1639,1650,58,97,512,459,3,50,0,3,464,1,3
200601,m. Kolno,kolneński,podlaskie,8004,4435,4466,64,434,2509,494,7,120,4,3,820,4,7
200602,gm. Grabowo,kolneński,podlaskie,2788,1460,1503,23,90,1102,123,1,47,2,0,113,1,1
200603,gm. Kolno,kolneński,podlaskie,6813,3864,3858,27,356,2800,219,3,133,4,1,302,4,9
200604,gm. Mały Płock,kolneński,podlaskie,3892,2104,2112,10,136,1569,150,1,66,0,3,174,0,3
200605,gm. Stawiski,kolneński,podlaskie,4896,2590,2594,19,162,1931,186,6,93,3,2,186,2,4
200606,gm. Turośl,kolneński,podlaskie,3971,2193,2200,18,167,1535,185,1,90,5,2,192,1,4
200701,gm. Jedwabne,łomżyński,podlaskie,4274,2439,2460,14,177,1898,147,5,45,1,2,161,0,10
200702,gm. Łomża,łomżyński,podlaskie,8913,5565,5571,53,485,3345,649,15,136,4,3,864,2,15
200703,gm. Miastkowo,łomżyński,podlaskie,3314,1849,1842,12,109,1358,179,1,39,2,2,137,0,3
200704,gm. Nowogród,łomżyński,podlaskie,3241,1915,1925,10,178,1214,220,1,34,1,2,259,2,4
200705,gm. Piątnica,łomżyński,podlaskie,8310,4492,4491,43,384,2966,415,13,115,7,6,536,4,2
200706,gm. Przytuły,łomżyński,podlaskie,1723,931,937,4,53,795,31,2,14,1,0,37,0,0
200707,gm. Śniadowo,łomżyński,podlaskie,4227,2591,2598,17,238,1899,158,7,73,2,0,200,1,3
200708,gm. Wizna,łomżyński,podlaskie,3290,1857,1874,13,129,1405,126,3,44,1,2,145,3,3
200709,gm. Zbójna,łomżyński,podlaskie,3424,1767,1765,16,104,1207,182,3,62,0,3,182,0,6
200801,gm. Goniądz,moniecki,podlaskie,4032,2217,2214,32,134,1345,283,2,58,1,2,352,1,4
200802,gm. Jasionówka,moniecki,podlaskie,2251,1255,1264,6,84,831,157,3,34,1,2,141,0,5
200803,gm. Jaświły,moniecki,podlaskie,4068,2084,2079,11,150,1471,206,5,63,3,5,164,0,1
200804,gm. Knyszyn,moniecki,podlaskie,3846,2089,2104,15,163,1290,303,7,47,1,2,272,2,2
200805,gm. Krypno,moniecki,podlaskie,3182,1690,1691,19,141,1063,229,0,43,0,2,188,1,5
200806,gm. Mońki,moniecki,podlaskie,11754,6190,6202,82,543,3431,905,10,163,4,10,1037,3,14
200807,gm. Trzcianne,moniecki,podlaskie,3531,1808,1803,9,89,1420,116,3,47,0,3,114,1,1
200901,m. Sejny,sejneński,podlaskie,4271,2336,2352,43,153,1000,344,7,69,5,3,724,2,2
200902,gm. Giby,sejneński,podlaskie,2523,1377,1404,33,85,657,201,3,45,1,5,368,2,4
200903,gm. Krasnopol,sejneński,podlaskie,3208,1631,1645,19,142,867,222,3,46,4,5,334,0,3
200904,gm. Puńsk,sejneński,podlaskie,3492,1627,1632,24,70,604,331,3,79,2,3,501,8,7
200905,gm. Sejny,sejneński,podlaskie,3353,1694,1732,37,115,837,230,5,82,2,0,421,2,1
201001,m. Siemiatycze,siemiatycki,podlaskie,11329,6587,6591,128,570,2921,1065,15,166,8,11,1679,13,15
201002,gm. Drohiczyn,siemiatycki,podlaskie,5164,2893,2889,37,198,1890,248,4,133,4,1,361,4,9
201003,gm. Dziadkowice,siemiatycki,podlaskie,2264,1234,1231,10,84,854,116,2,54,0,3,105,0,3
201004,gm. Grodzisk,siemiatycki,podlaskie,3378,1877,1868,22,137,1250,171,1,68,8,0,208,0,3
201005,gm. Mielnik,siemiatycki,podlaskie,2122,1197,1195,34,73,530,228,2,31,1,1,288,2,5
201006,gm. Milejczyce,siemiatycki,podlaskie,1569,758,759,15,43,329,163,2,28,0,0,177,1,1
201007,gm. Nurzec-Stacja,siemiatycki,podlaskie,3240,1471,1477,24,117,709,221,2,62,3,3,330,4,2
201008,gm. Perlejewo,siemiatycki,podlaskie,2394,1247,1264,9,84,948,53,4,76,6,1,83,0,0
201009,gm. Siemiatycze,siemiatycki,podlaskie,4919,2483,2488,46,208,1261,387,7,72,3,7,490,2,5
201101,gm. Dąbrowa Białostocka,sokólski,podlaskie,9329,5080,5110,77,424,3096,667,13,131,7,4,674,8,9
201102,gm. Janów,sokólski,podlaskie,3236,1743,1747,16,140,1070,249,2,58,0,4,198,2,8
201103,gm. Korycin,sokólski,podlaskie,2616,1370,1379,8,142,861,152,2,64,0,2,147,0,1
201104,gm. Krynki,sokólski,podlaskie,2541,1385,1380,24,118,687,203,1,22,2,1,316,2,4
201105,gm. Kuźnica,sokólski,podlaskie,3233,1841,1856,19,159,1193,236,1,37,0,0,206,2,3
201106,gm. Nowy Dwór,sokólski,podlaskie,2178,1142,1150,8,57,793,134,0,35,0,0,120,0,3
201107,gm. Sidra,sokólski,podlaskie,2801,1410,1416,10,98,903,243,3,14,1,0,141,0,3
201108,gm. Sokółka,sokólski,podlaskie,19987,11152,11242,120,893,5792,1807,11,210,5,7,2364,5,28
201109,gm. Suchowola,sokólski,podlaskie,5587,2970,2999,32,199,1992,345,1,90,3,3,321,4,9
201110,gm. Szudziałowo,sokólski,podlaskie,2412,1189,1189,12,81,674,170,4,30,3,2,211,0,2
201201,gm. Bakałarzewo,suwalski,podlaskie,2495,1367,1375,21,120,746,195,3,31,5,4,244,3,3
201202,gm. Filipów,suwalski,podlaskie,3567,1868,1869,23,121,1134,236,3,42,3,6,292,3,6
201203,gm. Jeleniewo,suwalski,podlaskie,2600,1571,1566,21,105,887,204,1,56,2,1,284,1,4
201204,gm. Przerośl,suwalski,podlaskie,2436,1282,1285,17,95,825,125,2,46,2,4,163,1,5
201205,gm. Raczki,suwalski,podlaskie,4648,2718,2708,34,222,1622,322,4,96,2,6,393,1,6
201206,gm. Rutka-Tartak,suwalski,podlaskie,1960,1145,1141,13,96,662,117,2,38,1,2,208,0,2
201207,gm. Suwałki,suwalski,podlaskie,6217,3843,3847,70,310,1802,572,7,116,3,11,947,2,7
201208,gm. Szypliszki,suwalski,podlaskie,3203,1697,1692,30,153,852,248,3,50,1,5,341,3,6
201209,gm. Wiżajny,suwalski,podlaskie,1961,1177,1177,27,70,695,159,2,32,0,1,191,0,0
201301,m. Wysokie Mazowieckie,wysokomazowiecki,podlaskie,7236,4695,4710,64,430,2552,546,4,137,4,6,950,5,12
201302,gm. Ciechanowiec,wysokomazowiecki,podlaskie,7131,4061,4087,48,221,2725,456,7,83,2,4,533,1,7
201303,gm. Czyżew,wysokomazowiecki,podlaskie,5148,3199,3197,34,172,2327,256,5,90,4,2,294,4,9
201304,gm. Klukowo,wysokomazowiecki,podlaskie,3518,2353,2365,12,119,1941,107,7,80,1,2,93,0,3
201305,gm. Kobylin-Borzymy,wysokomazowiecki,podlaskie,2646,1649,1648,9,88,1383,85,1,22,1,0,51,1,7
201306,gm. Kulesze Kościelne,wysokomazowiecki,podlaskie,2432,1726,1733,8,133,1434,66,2,41,1,1,47,0,0
201307,gm. Nowe Piekuty,wysokomazowiecki,podlaskie,3135,2117,2122,11,119,1672,131,4,72,1,0,105,1,6
201308,gm. Sokoły,wysokomazowiecki,podlaskie,4581,2838,2873,21,205,2211,198,5,57,6,1,162,2,5
201309,gm. Szepietowo,wysokomazowiecki,podlaskie,5507,3469,3517,24,244,2423,331,4,111,6,5,363,2,4
201310,gm. Wysokie Mazowieckie,wysokomazowiecki,podlaskie,4227,2638,2648,18,222,1937,185,4,87,5,1,183,0,6
201401,m. Zambrów,zambrowski,podlaskie,16959,9652,9693,131,783,5264,1142,14,240,10,17,2064,5,23
201402,gm. Kołaki Kościelne,zambrowski,podlaskie,1892,1281,1291,5,99,1014,86,1,23,1,2,59,0,1
201403,gm. Rutki,zambrowski,podlaskie,4567,2703,2700,21,144,1991,202,4,56,6,0,272,2,2
201404,gm. Szumowo,zambrowski,podlaskie,3840,2327,2322,13,142,1686,170,2,98,2,4,195,4,6
201405,gm. Zambrów,zambrowski,podlaskie,7555,4706,4704,36,341,3124,388,4,136,6,1,657,3,8
206101,m. Białystok,Białystok,podlaskie,218318,145128,146113,3117,12302,55948,32712,307,1982,160,240,38727,199,419
206201,m. Łomża,Łomża,podlaskie,46436,27687,27872,410,2241,14235,3685,64,506,35,34,6583,30,49
206301,m. Suwałki,Suwałki,podlaskie,52507,31320,31435,594,2720,13870,4703,54,550,31,53,8744,34,82
220101,gm. Borzytuchom,bytowski,pomorskie,2482,1452,1446,42,121,596,253,1,36,0,2,391,2,2
220102,gm. Bytów,bytowski,pomorskie,18864,11709,11728,256,803,4566,1855,14,210,10,17,3959,10,28
220103,gm. Czarna Dąbrówka,bytowski,pomorskie,4573,2618,2612,52,151,1437,256,2,61,0,4,643,2,4
220104,gm. Kołczygłowy,bytowski,pomorskie,3400,1741,1747,73,132,778,265,1,48,0,1,445,2,2
220105,gm. Lipnica,bytowski,pomorskie,4263,2715,2714,34,145,1638,315,4,92,4,0,474,3,5
220106,gm. Miastko,bytowski,pomorskie,14886,7810,7821,236,466,3020,1285,14,188,4,10,2586,3,9
220107,gm. Parchowo,bytowski,pomorskie,2904,2017,2018,37,111,1131,266,2,41,3,0,422,1,4
220108,gm. Studzienice,bytowski,pomorskie,3010,1902,1906,41,134,808,329,2,40,1,3,545,0,3
220109,gm. Trzebielino,bytowski,pomorskie,2834,1422,1412,40,78,574,181,1,34,1,4,495,1,3
220110,gm. Tuchomie,bytowski,pomorskie,3281,1710,1719,28,132,827,227,5,41,0,1,452,3,3
220201,m. Chojnice,chojnicki,pomorskie,30035,18681,18756,416,1160,7088,2938,17,335,24,28,6707,12,31
220202,gm. Brusy,chojnicki,pomorskie,10860,7217,7288,83,519,4218,988,10,162,3,7,1274,3,21
220203,gm. Chojnice,chojnicki,pomorskie,14877,9071,9087,177,571,3835,1495,15,222,7,9,2729,8,19
220204,gm. Czersk,chojnicki,pomorskie,16353,9552,9593,161,584,5281,1285,11,201,17,12,2017,11,13
220205,gm. Konarzyny,chojnicki,pomorskie,1785,1133,1136,14,75,537,266,2,31,3,2,199,0,7
220301,m. Człuchów,człuchowski,pomorskie,10775,6538,6541,169,359,2086,965,6,137,9,15,2773,9,13
220302,gm. Czarne,człuchowski,pomorskie,7691,4206,4209,98,196,1605,656,7,92,6,6,1524,9,10
220303,gm. Człuchów,człuchowski,pomorskie,8261,4371,4370,70,344,2011,627,8,159,5,8,1127,4,7
220304,gm. Debrzno,człuchowski,pomorskie,6941,3525,3527,74,175,1460,572,3,92,1,6,1132,5,7
220305,gm. Koczała,człuchowski,pomorskie,2642,1420,1412,40,79,518,271,3,41,3,1,453,1,2
220306,gm. Przechlewo,człuchowski,pomorskie,4976,2892,2884,62,202,1191,530,4,102,2,3,781,3,4
220307,gm. Rzeczenica,człuchowski,pomorskie,2882,1584,1585,40,94,725,277,3,34,2,0,409,0,1
220401,m. Pruszcz Gdański,gdański,pomorskie,22309,15454,15505,350,1009,4022,2731,34,250,22,25,7020,17,25
220402,gm. Cedry Wielkie,gdański,pomorskie,5237,2888,2881,62,175,1097,491,6,53,2,3,986,2,4
220403,gm. Kolbudy,gdański,pomorskie,13229,9262,9307,196,642,2339,1642,17,181,9,20,4227,12,22
220404,gm. Pruszcz Gdański,gdański,pomorskie,22377,15571,15624,326,1126,4014,3071,32,328,18,30,6617,18,44
220405,gm. Przywidz,gdański,pomorskie,4551,2735,2741,66,173,1114,396,3,57,3,5,917,1,6
220406,gm. Pszczółki,gdański,pomorskie,7350,4567,4566,103,323,1557,826,7,98,5,9,1615,9,14
220407,gm. Suchy Dąb,gdański,pomorskie,3225,1739,1737,38,106,691,268,2,38,1,3,588,1,1
220408,gm. Trąbki Wielkie,gdański,pomorskie,8385,4509,4518,86,357,1783,764,5,102,3,6,1398,7,7
220501,gm. Chmielno,kartuski,pomorskie,5914,3789,3778,48,215,1899,704,2,70,8,2,824,1,5
220502,gm. Kartuzy,kartuski,pomorskie,24729,16434,16529,272,955,7068,3270,25,302,14,19,4546,26,32
220503,gm. Przodkowo,kartuski,pomorskie,6939,4670,4680,87,414,2188,804,9,96,7,5,1057,3,10
220504,gm. Sierakowice,kartuski,pomorskie,14074,9732,9745,91,568,6033,1240,8,159,15,15,1602,6,8
220505,gm. Somonino,kartuski,pomorskie,7993,4773,4784,54,247,2401,981,13,100,3,1,979,2,3
220506,gm. Stężyca,kartuski,pomorskie,8009,5334,5328,74,292,2757,857,7,111,5,4,1208,5,8
220507,gm. Sulęczyno,kartuski,pomorskie,4417,2926,2939,45,110,1624,367,3,65,0,3,715,1,6
220508,gm. Żukowo,kartuski,pomorskie,29525,20607,20642,370,1501,6472,4185,30,391,27,37,7548,28,53
220601,m. Kościerzyna,kościerski,pomorskie,17803,11406,11470,212,636,4349,2286,7,213,11,15,3708,11,22
220602,gm. Dziemiany,kościerski,pomorskie,3500,2327,2338,32,151,1268,313,2,74,2,3,487,3,3
220603,gm. Karsin,kościerski,pomorskie,5233,3351,3359,52,231,1648,473,4,65,3,6,869,3,5
220604,gm. Kościerzyna,kościerski,pomorskie,12002,8095,8156,139,420,3813,1683,7,164,11,4,1876,9,30
220605,gm. Liniewo,kościerski,pomorskie,3565,2122,2128,31,120,1150,334,1,60,0,2,426,0,4
220606,gm. Lipusz,kościerski,pomorskie,2908,2030,2028,21,152,1056,326,3,48,0,1,412,2,7
220607,gm. Nowa Karczma,kościerski,pomorskie,5263,3151,3172,44,209,1645,562,7,73,4,4,620,1,3
220608,gm. Stara Kiszewa,kościerski,pomorskie,5381,3213,3230,51,238,1642,500,1,98,3,3,689,1,4
220701,m. Kwidzyn,kwidzyński,pomorskie,28246,17464,17503,481,1093,5975,2527,25,326,17,26,6975,26,32
220702,gm. Gardeja,kwidzyński,pomorskie,6360,3153,3152,72,250,1725,400,5,71,3,1,617,2,6
220703,gm. Kwidzyn,kwidzyński,pomorskie,8521,4747,4744,102,319,2061,704,7,112,2,5,1412,7,13
220704,gm. Prabuty,kwidzyński,pomorskie,10090,5287,5270,103,433,2388,661,11,109,1,11,1539,6,8
220705,gm. Ryjewo,kwidzyński,pomorskie,4321,2172,2182,52,100,907,336,4,72,3,5,694,3,6
220706,gm. Sadlinki,kwidzyński,pomorskie,4476,2425,2424,44,196,1240,306,5,46,6,5,571,2,3
220801,m. Lębork,lęborski,pomorskie,25854,16309,16382,455,1041,5415,2632,30,257,11,16,6465,20,40
220802,m. Łeba,lęborski,pomorskie,4676,3967,3961,119,240,1167,577,5,65,7,5,1770,3,3
220803,gm. Cewice,lęborski,pomorskie,5313,3155,3145,61,206,1491,497,3,54,4,3,820,3,3
220804,gm. Nowa Wieś Lęborska,lęborski,pomorskie,10165,5890,5889,149,389,2306,1012,11,151,9,5,1842,4,11
220805,gm. Wicko,lęborski,pomorskie,4705,2540,2534,105,193,877,441,2,68,2,3,839,1,3
220901,m. Malbork,malborski,pomorskie,29086,17714,17793,450,971,5501,3002,19,312,17,26,7437,15,43
220903,gm. Lichnowy,malborski,pomorskie,3489,1725,1718,32,116,735,308,0,58,1,2,460,2,4
220904,gm. Malbork,malborski,pomorskie,3694,1999,2006,39,127,655,380,2,68,2,1,727,2,3
220906,gm. Miłoradz,malborski,pomorskie,2644,1376,1387,23,126,592,265,2,31,1,1,346,0,0
220907,gm. Nowy Staw,malborski,pomorskie,5657,2886,2892,66,199,1158,526,6,80,0,1,849,3,4
220908,gm. Stare Pole,malborski,pomorskie,3617,1893,1904,39,89,707,339,2,44,1,1,674,5,3
221001,m. Krynica Morska,nowodworski,pomorskie,2806,2335,2341,48,97,660,331,1,63,0,3,1136,0,2
221002,gm. Nowy Dwór Gdański,nowodworski,pomorskie,13546,7556,7575,162,403,2730,1242,10,151,8,10,2831,13,15
221003,gm. Ostaszewo,nowodworski,pomorskie,2445,1304,1319,33,95,570,197,3,34,0,0,383,2,2
221004,gm. Stegna,nowodworski,pomorskie,9154,5751,5747,151,362,1969,882,14,165,9,4,2176,9,6
221005,gm. Sztutowo,nowodworski,pomorskie,3459,2368,2364,68,143,635,375,5,69,2,4,1054,5,4
221101,m. Hel,pucki,pomorskie,3510,2472,2494,82,162,613,399,1,40,3,2,1178,9,5
221102,gm. Jastarnia,pucki,pomorskie,6932,5821,5823,121,262,1508,920,6,86,2,3,2898,7,10
221103,m. Puck,pucki,pomorskie,8690,5538,5562,124,246,1773,991,9,116,3,5,2280,9,6
221104,gm. Władysławowo,pucki,pomorskie,18885,14843,14836,311,846,4198,2953,33,273,6,20,6156,21,19
221105,gm. Kosakowo,pucki,pomorskie,12270,9246,9287,269,657,2249,1829,16,162,8,22,4039,8,28
221106,gm. Krokowa,pucki,pomorskie,10935,7383,7386,164,407,2819,1278,13,164,11,10,2500,7,13
