code,Województwo,Gmina,registered_voters,ballots_cast,valid_votes,braun,duda,jarubas,komorowski,korwin-mikke,kowalski,kukiz,ogórek,palikot,tanajno,wilk
200705,podlaskie,gm. Piątnica,8426,3398,3381,29,1789,51,611,77,23,718,48,19,0,16
200706,podlaskie,gm. Przytuły,1780,748,746,2,531,16,57,11,5,111,10,1,0,2
200707,podlaskie,gm. Śniadowo,4434,2165,2154,22,1232,44,254,90,11,425,47,13,8,8
200708,podlaskie,gm. Wizna,3473,1396,1392,25,844,28,192,24,17,220,24,13,2,3
200709,podlaskie,gm. Zbójna,3507,1258,1258,7,697,23,244,44,8,202,27,2,2,2
200801,podlaskie,gm. Goniądz,4169,1710,1692,14,753,43,452,41,9,304,43,23,3,7
200802,podlaskie,gm. Jasionówka,2426,966,964,8,455,18,211,40,9,193,19,5,0,6
200803,podlaskie,gm. Jaświły,4359,1667,1660,13,888,61,333,39,28,248,42,5,1,2
200804,podlaskie,gm. Knyszyn,4001,1619,1599,16,739,34,340,63,22,342,29,11,1,2
200805,podlaskie,gm. Krypno,3242,1311,1291,11,643,42,289,37,9,209,23,19,5,4
200806,podlaskie,gm. Mońki,12645,4984,4922,44,2053,111,1234,142,27,1158,100,28,6,19
200807,podlaskie,gm. Trzcianne,3749,1275,1263,7,687,55,241,38,7,183,33,10,0,2
200901,podlaskie,m. Sejny,4557,2082,2070,11,657,37,883,62,7,342,38,24,2,7
200902,podlaskie,gm. Giby,2406,1076,1072,5,418,15,389,31,5,185,13,8,0,3
200903,podlaskie,gm. Krasnopol,3180,1314,1307,13,451,22,482,33,6,256,24,15,0,5
200904,podlaskie,gm. Puńsk,3544,1182,1176,7,152,26,710,45,1,154,48,26,1,6
200905,podlaskie,gm. Sejny,3442,1248,1240,8,409,51,446,59,2,206,41,13,2,3
201001,podlaskie,m. Siemiatycze,12025,5395,5366,56,1809,64,1761,201,40,1122,209,79,8,17
201002,podlaskie,gm. Drohiczyn,5466,2190,2168,16,1249,60,423,62,10,271,53,13,3,8
201003,podlaskie,gm. Dziadkowice,2462,990,984,4,552,34,204,21,5,134,20,7,1,2
201004,podlaskie,gm. Grodzisk,3604,1623,1607,7,912,34,376,47,14,169,32,12,2,2
201005,podlaskie,gm. Mielnik,2290,965,956,13,289,25,367,24,5,157,54,17,0,5
201006,podlaskie,gm. Milejczyce,1733,726,724,4,157,29,329,18,5,121,40,16,2,3
201007,podlaskie,gm. Nurzec-Stacja,3572,1161,1151,4,288,18,467,59,8,211,59,31,1,5
201008,podlaskie,gm. Perlejewo,2496,1030,1020,12,623,36,173,20,6,117,19,6,0,8
201009,podlaskie,gm. Siemiatycze,5103,1905,1893,16,680,29,628,57,14,366,82,13,2,6
201101,podlaskie,gm. Dąbrowa Białostocka,10047,4369,4338,42,2017,90,1068,176,46,730,109,27,8,25
201102,podlaskie,gm. Janów,3559,1298,1293,11,543,75,340,58,5,205,41,12,1,2
201103,podlaskie,gm. Korycin,2686,1096,1089,18,536,27,222,51,15,198,19,1,0,2
201104,podlaskie,gm. Krynki,2775,1221,1205,8,444,14,383,57,2,228,52,14,2,1
201105,podlaskie,gm. Kuźnica,3439,1524,1515,12,768,30,275,48,11,297,47,18,3,6
201106,podlaskie,gm. Nowy Dwór,2401,876,864,6,404,29,244,27,5,107,28,4,0,10
201107,podlaskie,gm. Sidra,3041,1147,1139,8,493,43,267,39,11,230,35,8,1,4
201108,podlaskie,gm. Sokółka,21618,9321,9238,90,3652,147,2729,459,66,1782,204,68,9,32
201109,podlaskie,gm. Suchowola,5848,2410,2397,25,1079,107,678,93,22,328,48,11,1,5
201110,podlaskie,gm. Szudziałowo,2655,1022,1019,5,385,34,332,32,5,176,42,5,1,2
201201,podlaskie,gm. Bakałarzewo,2571,1057,1051,17,342,27,312,58,8,230,35,14,4,4
201202,podlaskie,gm. Filipów,3601,1336,1326,11,595,29,320,35,4,284,24,23,0,1
201203,podlaskie,gm. Jeleniewo,2548,1118,1109,6,447,28,256,52,8,262,22,22,4,2
201204,podlaskie,gm. Przerośl,2434,966,954,11,413,40,207,43,2,206,16,11,1,4
201205,podlaskie,gm. Raczki,4750,2144,2140,14,972,47,556,95,9,374,42,19,6,6
201206,podlaskie,gm. Rutka-Tartak,2009,827,821,3,379,9,206,27,6,146,30,13,0,2
201207,podlaskie,gm. Suwałki,5928,2681,2669,28,932,35,841,131,16,590,44,38,1,13
201208,podlaskie,gm. Szypliszki,3240,1255,1245,10,411,24,397,52,12,270,35,23,5,6
201209,podlaskie,gm. Wiżajny,2017,871,869,5,355,12,282,26,8,136,30,10,1,4
201301,podlaskie,m. Wysokie Mazowieckie,7555,3967,3925,40,1898,53,959,131,41,684,69,30,4,16
201302,podlaskie,gm. Ciechanowiec,7433,3214,3196,23,1769,57,635,75,22,513,61,26,10,5
201303,podlaskie,gm. Czyżew,5271,2428,2413,11,1444,43,423,75,12,327,53,13,6,6
201304,podlaskie,gm. Klukowo,3684,1847,1836,13,1360,37,164,34,15,174,27,7,0,5
201305,podlaskie,gm. Kobylin-Borzymy,2775,1399,1391,28,1089,10,90,26,14,108,19,7,0,0
201306,podlaskie,gm. Kulesze Kościelne,2561,1378,1367,9,1074,29,60,34,5,133,19,1,2,1
201307,podlaskie,gm. Nowe Piekuty,3208,1767,1750,15,1269,40,190,29,10,178,18,0,1,0
201308,podlaskie,gm. Sokoły,4787,2398,2373,15,1590,45,247,54,12,352,36,11,2,9
201309,podlaskie,gm. Szepietowo,5797,2912,2893,20,1739,57,496,63,44,397,58,9,1,9
201310,podlaskie,gm. Wysokie Mazowieckie,4304,2058,2045,18,1279,72,258,51,16,281,47,11,1,11
201401,podlaskie,m. Zambrów,17839,8053,7962,67,3648,92,2030,263,47,1586,146,45,6,32
201402,podlaskie,gm. Kołaki Kościelne,1953,1039,1029,14,752,12,82,18,5,125,17,2,0,2
201403,podlaskie,gm. Rutki,4860,2087,2068,8,1192,32,382,58,17,311,45,14,1,8
201404,podlaskie,gm. Szumowo,3950,1920,1912,22,1136,68,279,50,22,287,37,7,1,3
201405,podlaskie,gm. Zambrów,7704,3453,3433,18,2007,77,596,96,14,522,62,27,1,13
206101,podlaskie,m. Białystok,226876,123068,122135,1407,40099,885,38957,5219,780,28645,3429,1876,262,576
206201,podlaskie,m. Łomża,48539,23251,23113,274,9848,177,6106,676,156,5119,446,176,25,110
206301,podlaskie,m. Suwałki,53638,25333,25120,236,8564,192,8310,932,150,5595,634,368,27,112
220101,pomorskie,gm. Borzytuchom,2353,1088,1076,3,304,14,482,36,8,202,21,3,1,2
220102,pomorskie,gm. Bytów,19137,9274,9211,68,2866,78,3791,268,48,1761,203,87,11,30
220103,pomorskie,gm. Czarna Dąbrówka,4532,1937,1919,7,725,14,832,49,5,230,40,10,3,4
220104,pomorskie,gm. Kołczygłowy,3346,1293,1213,7,395,16,485,58,4,193,26,22,1,6
220105,pomorskie,gm. Lipnica,4172,2047,2034,17,1000,26,625,29,9,261,54,7,0,6
220106,pomorskie,gm. Miastko,15765,6057,6029,33,1673,64,2614,143,19,1224,134,98,8,19
220107,pomorskie,gm. Parchowo,2729,1499,1484,7,579,18,595,44,4,187,28,12,0,10
220108,pomorskie,gm. Studzienice,2790,1319,1309,4,406,15,529,37,8,247,44,15,2,2
220109,pomorskie,gm. Trzebielino,2944,1109,1103,7,264,14,555,40,4,191,21,6,0,1
220110,pomorskie,gm. Tuchomie,3205,1300,1288,11,394,19,564,43,4,210,15,19,3,6
220201,pomorskie,m. Chojnice,31439,14871,14771,101,4364,103,6271,468,59,2798,385,150,28,44
220202,pomorskie,gm. Brusy,10721,5654,5631,40,2519,52,1951,146,25,729,117,37,3,12
220203,pomorskie,gm. Chojnice,13632,5916,5870,41,1897,68,2332,168,23,1081,177,50,7,26
220204,pomorskie,gm. Czersk,16529,7488,7464,32,2963,59,2797,187,21,1155,150,64,6,30
220205,pomorskie,gm. Konarzyny,1778,787,782,0,241,20,308,42,3,127,27,12,1,1
220301,pomorskie,m. Człuchów,11491,5364,5330,22,1192,42,2487,167,20,1109,147,107,6,31
220302,pomorskie,gm. Czarne,8517,3354,3319,31,814,70,1567,76,18,530,150,50,4,9
220303,pomorskie,gm. Człuchów,8202,2963,2945,19,787,71,1146,122,15,632,97,42,4,10
220304,pomorskie,gm. Debrzno,7276,2664,2641,5,606,52,1233,51,15,523,112,28,4,12
220305,pomorskie,gm. Koczała,2827,1042,1018,2,225,13,496,28,4,185,48,11,4,2
220306,pomorskie,gm. Przechlewo,4901,2050,2031,11,446,47,1058,79,17,290,56,14,2,11
220307,pomorskie,gm. Rzeczenica,2987,1130,1120,3,351,16,472,31,3,194,30,11,1,8
220401,pomorskie,m. Pruszcz Gdański,21485,11682,11581,91,2666,74,5086,395,48,2631,279,204,44,63
220402,pomorskie,gm. Cedry Wielkie,5143,1983,1964,10,525,24,853,65,14,384,47,26,8,8
220403,pomorskie,gm. Kolbudy,11591,6276,6219,73,1415,36,2837,212,20,1328,113,124,28,33
220404,pomorskie,gm. Pruszcz Gdański,18940,10003,9913,86,2251,72,4192,363,43,2451,198,168,25,64
220405,pomorskie,gm. Przywidz,4421,1866,1842,12,515,14,845,51,8,324,38,19,4,12
220406,pomorskie,gm. Pszczółki,6854,3208,3178,24,889,43,1268,123,18,693,53,45,9,13
220407,pomorskie,gm. Suchy Dąb,3225,1183,1169,11,251,20,538,39,7,258,27,14,0,4
220408,pomorskie,gm. Trąbki Wielkie,8066,3157,3131,11,953,30,1302,99,30,579,86,17,3,21
220501,pomorskie,gm. Chmielno,5529,2879,2861,27,1154,47,1012,48,22,459,62,10,6,14
220502,pomorskie,gm. Kartuzy,24637,13240,13117,109,4655,115,5121,329,69,2303,204,128,24,60
220503,pomorskie,gm. Przodkowo,6176,3123,3100,23,1216,34,1059,83,16,572,52,23,11,11
220504,pomorskie,gm. Sierakowice,13355,7321,7283,77,3740,65,2128,145,31,913,127,37,5,15
220505,pomorskie,gm. Somonino,7473,3380,3348,21,1310,30,1286,85,22,494,58,21,3,18
220506,pomorskie,gm. Stężyca,7230,3764,3715,38,1627,37,1345,78,14,477,69,11,4,15
220507,pomorskie,gm. Sulęczyno,4032,2195,2187,17,919,19,840,36,9,293,39,8,1,6
220508,pomorskie,gm. Żukowo,24247,13283,13166,121,3681,79,5519,427,75,2807,192,166,26,73
220601,pomorskie,m. Kościerzyna,18323,9131,9065,81,2943,57,3873,206,44,1570,186,71,10,24
220602,pomorskie,gm. Dziemiany,3322,1683,1672,11,809,23,484,33,4,259,37,7,0,5
220603,pomorskie,gm. Karsin,4780,2385,2365,8,902,24,937,41,7,371,48,18,2,7
220604,pomorskie,gm. Kościerzyna,11446,5822,5768,48,2265,52,2116,113,52,938,116,36,12,20
220605,pomorskie,gm. Liniewo,3600,1704,1696,10,637,14,677,42,5,242,51,8,4,6
220606,pomorskie,gm. Lipusz,2751,1457,1446,14,604,11,475,39,7,251,35,6,1,3
220607,pomorskie,gm. Nowa Karczma,4984,2244,2227,16,818,28,913,30,6,333,47,22,5,9
220608,pomorskie,gm. Stara Kiszewa,5170,2234,2222,13,858,49,802,53,14,365,43,17,1,7
220701,pomorskie,m. Kwidzyn,30201,13898,13798,89,3714,78,5735,521,72,2977,370,171,16,55
220702,pomorskie,gm. Gardeja,6463,2071,2061,4,654,30,803,62,8,399,78,18,1,4
220703,pomorskie,gm. Kwidzyn,8482,3392,3368,14,1031,43,1230,105,28,774,96,27,2,18
220704,pomorskie,gm. Prabuty,10450,3889,3853,21,1189,42,1497,136,24,747,123,47,6,21
220705,pomorskie,gm. Ryjewo,4385,1505,1493,9,381,20,709,38,13,244,52,17,5,5
220706,pomorskie,gm. Sadlinki,4477,1775,1757,5,613,24,553,82,9,408,37,21,0,5
220801,pomorskie,m. Lębork,27314,13348,13228,105,3552,87,5874,463,57,2469,343,187,17,74
220802,pomorskie,m. Łeba,3423,1662,1640,13,386,11,784,73,6,292,43,21,2,9
220803,pomorskie,gm. Cewice,5349,2261,2232,15,648,18,1006,47,10,397,46,21,4,20
220804,pomorskie,gm. Nowa Wieś Lęborska,10206,4567,4440,43,1383,37,1849,138,19,807,97,52,3,12
220805,pomorskie,gm. Wicko,4505,1515,1484,2,352,14,700,49,13,268,48,26,1,11
220901,pomorskie,m. Malbork,30701,13919,13806,79,3339,100,6136,418,54,2970,387,231,16,76
220903,pomorskie,gm. Lichnowy,3597,1345,1334,9,385,22,572,34,13,248,33,14,0,4
220904,pomorskie,gm. Malbork,3696,1423,1412,12,378,43,572,55,4,279,41,18,2,8
220906,pomorskie,gm. Miłoradz,2708,1046,1040,5,290,20,449,22,10,214,15,6,1,8
220907,pomorskie,gm. Nowy Staw,5984,2201,2160,15,629,44,795,67,11,525,55,14,2,3
220908,pomorskie,gm. Stare Pole,3666,1384,1373,3,327,22,641,41,6,280,28,17,4,4
221001,pomorskie,m. Krynica Morska,1391,796,793,5,164,5,447,20,1,114,15,20,0,2
221002,pomorskie,gm. Nowy Dwór Gdański,14153,5533,5507,29,1338,74,2429,153,27,1188,146,76,14,33
221003,pomorskie,gm. Ostaszewo,2522,981,975,16,275,27,418,28,3,167,28,7,4,2
221004,pomorskie,gm. Stegna,8085,3405,3372,20,814,67,1581,91,17,639,66,52,7,18
221005,pomorskie,gm. Sztutowo,2990,1263,1248,8,255,24,564,43,1,291,37,19,3,3
221101,pomorskie,m. Hel,2977,1460,1447,6,264,10,697,50,1,342,38,32,1,6
221102,pomorskie,m. Jastarnia,3337,1897,1889,20,674,6,750,52,6,338,23,10,3,7
221103,pomorskie,m. Puck,8875,4619,4569,38,996,28,2285,120,14,897,92,70,11,18
221104,pomorskie,gm. Władysławowo,12347,6792,6736,60,1461,39,2929,203,15,1784,117,83,13,32
221105,pomorskie,gm. Kosakowo,9381,5489,5447,54,1238,36,2276,212,27,1349,102,95,13,45
221106,pomorskie,gm. Krokowa,8150,3861,3815,40,1167,49,1624,118,19,642,87,47,2,20
221107,pomorskie,gm. Puck,18532,9153,9075,89,2698,86,3565,296,33,2025,154,80,14,35
221201,pomorskie,m. Ustka,13612,6605,6556,26,1743,66,2891,164,18,1226,225,161,12,24
221202,pomorskie,gm. Damnica,4783,1676,1659,6,488,24,709,58,12,295,44,17,2,4
221203,pomorskie,gm. Dębnica Kaszubska,7507,2675,2624,21,720,40,1165,69,15,498,57,29,1,9
221204,pomorskie,gm. Główczyce,7217,2478,2447,16,638,31,1149,62,21,437,50,30,6,7
221205,pomorskie,gm. Kępice,7209,2767,2742,3,714,39,1299,107,9,435,75,51,3,7
221206,pomorskie,gm. Kobylnica,8527,3360,3330,14,900,43,1357,97,11,741,90,57,6,14
221207,pomorskie,gm. Potęgowo,5492,1727,1704,11,395,24,805,49,5,331,47,28,5,4
221208,pomorskie,gm. Słupsk,12445,5147,5081,31,1177,48,2166,198,35,1163,131,91,12,29
221209,pomorskie,gm. Smołdzino,2734,998,993,4,321,12,433,19,5,167,19,9,1,3
221210,pomorskie,gm. Ustka,6446,2881,2839,16,801,41,1160,103,16,584,72,35,1,10
221301,pomorskie,gm. Czarna Woda,2652,1323,1315,6,530,15,450,19,4,239,34,11,0,7
221302,pomorskie,m. Skórcz,2696,1313,1306,8,542,16,423,33,4,237,27,9,1,6
221303,pomorskie,m. Starogard Gdański,37212,17487,17389,121,5804,142,6721,471,90,3293,403,226,35,83
221304,pomorskie,gm. Bobowo,2294,971,957,6,405,16,290,26,4,158,37,5,0,10
221305,pomorskie,gm. Kaliska,4136,1834,1825,8,633,24,707,45,7,333,46,11,0,11
221306,pomorskie,gm. Lubichowo,4923,2138,2122,6,746,38,817,47,8,384,52,17,2,5
221307,pomorskie,gm. Osieczna,2274,1042,1039,2,414,12,414,19,6,146,20,3,2,1
221308,pomorskie,gm. Osiek,2027,979,968,3,315,12,446,18,2,135,28,6,1,2
221309,pomorskie,gm. Skarszewy,10805,4652,4621,25,1786,46,1728,129,21,715,101,41,11,18
221310,pomorskie,gm. Skórcz,3543,1516,1501,10,657,53,431,38,16,235,41,8,2,10
221311,pomorskie,gm. Smętowo Graniczne,4170,1732,1721,17,565,23,690,63,8,269,53,25,5,3
221312,pomorskie,gm. Starogard Gdański,11709,5832,5790,44,2064,64,1974,158,16,1188,158,68,12,44
221313,pomorskie,gm. Zblewo,8710,3683,3661,19,1347,89,1308,107,28,630,78,23,12,20
221401,pomorskie,m. Tczew,46028,22816,22662,160,6671,140,9547,760,124,4459,412,239,34,116
221402,pomorskie,gm. Gniew,12227,4878,4835,25,1430,49,2111,88,28,924,116,40,13,11
221403,pomorskie,gm. Morzeszczyn,2846,1046,1033,11,324,12,396,36,3,205,32,9,0,5
221404,pomorskie,gm. Pelplin,12749,5251,5229,26,1747,63,2157,152,28,864,116,41,6,29
221405,pomorskie,gm. Subkowy,4133,1705,1684,8,527,30,657,61,11,328,36,7,4,15
221406,pomorskie,gm. Tczew,10062,4689,4645,43,1358,62,1886,151,23,971,83,47,2,19
221501,pomorskie,m. Reda,17540,9541,9449,76,2185,71,3852,413,46,2345,190,169,41,61
221502,pomorskie,m. Rumia,36434,20566,20401,205,5311,121,8511,753,118,4499,385,321,59,118
221503,pomorskie,m. Wejherowo,37501,19447,19274,132,5473,102,7988,644,85,4101,370,214,54,111
221504,pomorskie,gm. Choczewo,4501,1822,1815,6,394,19,932,63,5,320,49,26,0,1
221505,pomorskie,gm. Gniewino,5332,2175,2147,18,630,12,962,70,12,355,65,15,2,6
221506,pomorskie,gm. Linia,4507,2134,2116,16,1033,30,642,41,11,285,38,12,1,7
221507,pomorskie,gm. Luzino,10705,5488,5451,71,2173,60,1755,176,30,1032,92,32,10,20
221508,pomorskie,gm. Łęczyce,8786,3801,3776,36,1335,65,1486,121,14,606,62,33,4,14
221509,pomorskie,gm. Szemud,11827,6116,6059,68,2105,50,2301,196,39,1063,132,66,7,32
221510,pomorskie,gm. Wejherowo,16958,8648,8583,85,2695,65,3196,338,55,1805,168,106,20,50
221601,pomorskie,gm. Dzierzgoń,7463,2626,2604,15,713,43,1143,66,8,494,83,31,3,5
221602,pomorskie,gm. Mikołajki Pomorskie,2867,1004,994,5,349,13,344,46,3,206,15,9,1,3
221603,pomorskie,gm. Stary Dzierzgoń,3293,983,977,5,231,20,493,33,4,147,25,17,0,2
221604,pomorskie,gm. Stary Targ,5026,1619,1609,10,463,32,663,52,3,339,34,10,2,1
221605,pomorskie,gm. Sztum,15272,6463,6397,28,1516,109,2885,199,37,1337,182,69,13,22
226101,pomorskie,m. Gdańsk,357316,202660,200951,1838,49875,1057,91207,7124,884,39119,4075,3712,753,1307
226201,pomorskie,m. Gdynia,192140,111364,110293,887,25060,603,52012,3625,640,21599,2551,2172,383,761
226301,pomorskie,m. Słupsk,73615,34405,34109,254,8809,250,15073,1020,201,6580,932,756,80,154
226401,pomorskie,m. Sopot,30744,18427,18228,217,4352,89,9018,561,87,2975,356,388,63,122
229901,pomorskie,Statki Gdańsk,83,78,77,0,18,1,22,0,0,34,2,0,0,0
240101,śląskie,m. Będzin,46065,22072,21876,120,5122,164,8912,656,93,5477,751,438,45,98
240102,śląskie,m. Czeladź,26946,13229,13133,63,3168,104,5195,406,54,3279,456,332,21,55
240103,śląskie,m. Wojkowice,8326,3857,3806,31,821,22,1607,123,19,864,197,90,11,21
240104,śląskie,gm. Bobrowniki,9744,4922,4897,23,1322,53,1902,166,19,1169,128,69,9,37
240105,śląskie,gm. Mierzęcice,6170,2944,2927,19,846,42,942,91,11,831,91,34,4,16
240106,śląskie,gm. Psary,9690,4840,4818,26,1175,45,1870,176,29,1232,157,79,10,19
240107,śląskie,gm. Siewierz,10152,4920,4886,36,1648,85,1484,184,18,1153,171,73,11,23
240108,śląskie,m. Sławków,5745,2836,2815,30,949,14,932,102,13,646,64,45,8,12
240201,śląskie,m. Szczyrk,4727,2614,2590,10,1136,21,788,74,5,475,50,20,2,9
240202,śląskie,gm. Bestwina,9021,4995,4971,44,1670,51,1760,146,25,1075,125,37,13,25
240203,śląskie,gm. Buczkowice,8746,4780,4754,61,1894,44,1431,113,18,1040,77,55,2,19
240204,śląskie,gm. Czechowice-Dziedzice,34917,19203,19063,134,6343,122,6729,643,88,4203,452,209,44,96
240205,śląskie,gm. Jasienica,17990,10190,10120,65,3444,83,3533,329,41,2260,183,126,16,40
240206,śląskie,gm. Jaworze,5648,3158,3140,15,716,27,1500,88,13,626,70,56,12,17
240207,śląskie,gm. Kozy,9973,5675,5648,32,2081,38,1878,197,19,1188,112,72,8,23
240208,śląskie,gm. Porąbka,12367,6711,6665,57,2721,58,1854,183,26,1568,114,52,7,25
240209,śląskie,gm. Wilamowice,13227,7479,7393,48,3350,85,2006,203,27,1444,128,64,6,32
240210,śląskie,gm. Wilkowice,10910,5926,5891,45,1873,48,2252,198,33,1172,140,92,10,28
240301,śląskie,m. Cieszyn,28408,14904,14795,162,3613,128,6470,528,70,2992,403,329,25,75
240302,śląskie,m. Ustroń,14610,7991,7923,46,1980,66,3804,259,21,1316,250,151,8,22
240303,śląskie,m. Wisła,9259,4718,4686,28,446,21,3135,175,12,643,115,82,9,20
240304,śląskie,gm. Brenna,8718,4375,4347,35,1623,22,1448,126,15,894,103,65,2,14
240305,śląskie,gm. Chybie,7507,3957,3917,18,1561,37,1206,100,11,830,88,45,6,15
240306,śląskie,gm. Dębowiec,4533,2380,2359,10,688,19,965,68,10,485,67,30,4,13
240307,śląskie,gm. Goleszów,10371,5325,5299,21,944,52,2604,193,33,1146,181,89,13,23
240308,śląskie,gm. Hażlach,8197,4146,4124,23,1271,49,1407,162,12,983,131,74,3,9
240309,śląskie,gm. Istebna,9112,4857,4834,43,2643,41,1264,116,18,605,61,15,4,24
240310,śląskie,gm. Skoczów,20705,10693,10647,86,3310,68,3920,363,44,2376,280,128,12,60
240311,śląskie,gm. Strumień,10097,5494,5457,26,2096,61,1606,157,15,1240,149,68,16,23
240312,śląskie,gm. Zebrzydowice,10185,5803,5773,58,2072,52,1743,167,29,1401,155,66,6,24
240401,śląskie,gm. Blachownia,10763,5066,5020,36,1405,70,1793,197,20,1207,151,114,13,14
240402,śląskie,gm. Dąbrowa Zielona,3419,1468,1454,6,575,73,371,39,7,282,70,25,0,6
240403,śląskie,gm. Janów,4937,2322,2296,14,946,38,581,67,15,515,65,39,5,11
240404,śląskie,gm. Kamienica Polska,4622,2224,2211,11,563,28,828,52,14,605,69,32,6,3
240405,śląskie,gm. Kłomnice,11206,5204,5153,15,2018,115,1346,163,22,1269,140,37,12,16
240406,śląskie,gm. Koniecpol,8286,3497,3462,28,1493,93,785,92,16,814,100,31,4,6
240407,śląskie,gm. Konopiska,8781,4033,3986,29,1139,62,1403,113,18,1003,122,73,8,16
240408,śląskie,gm. Kruszyna,4009,1906,1891,14,763,58,439,69,8,454,54,23,1,8
240409,śląskie,gm. Lelów,4181,1918,1900,16,874,66,395,49,12,392,67,21,2,6
240410,śląskie,gm. Mstów,8768,4156,4121,21,1712,76,925,120,61,1030,89,62,6,19
240411,śląskie,gm. Mykanów,11820,5805,5751,44,2293,172,1468,180,32,1322,144,59,17,20
240412,śląskie,gm. Olsztyn,6488,3145,3134,8,1057,46,934,129,9,790,87,52,3,19
240413,śląskie,gm. Poczesna,10388,5227,5183,30,1474,59,1589,173,34,1554,161,83,8,18
240414,śląskie,gm. Przyrów,3241,1361,1350,6,519,70,319,43,7,325,30,21,3,7
240415,śląskie,gm. Rędziny,8154,3837,3796,19,1440,45,1064,119,20,933,100,39,6,11
240416,śląskie,gm. Starcza,2275,1089,1087,1,351,20,356,22,8,266,38,20,1,4
240501,śląskie,m. Knurów,30182,15044,14955,84,4774,96,5048,405,69,3872,355,162,30,60
240502,śląskie,m. Pyskowice,14513,6541,6497,37,1801,49,2452,275,19,1574,168,86,8,28
240503,śląskie,gm. Gierałtowice,9123,5236,5197,38,1902,27,1667,125,16,1256,93,46,7,20
240504,śląskie,gm. Pilchowice,9097,4301,4265,21,1321,39,1710,113,13,882,91,53,6,16
240505,śląskie,gm. Rudziniec,8677,3596,3552,26,1097,28,1391,154,7,703,89,37,8,12
240506,śląskie,gm. Sośnicowice,6772,2993,2963,32,736,25,1319,109,12,621,70,21,2,16
240507,śląskie,gm. Toszek,7927,3149,3119,18,994,46,1125,151,10,648,89,23,2,13
240508,śląskie,gm. Wielowieś,4844,1686,1675,20,542,24,582,54,9,370,44,24,2,4
240601,śląskie,gm. Kłobuck,16857,8397,8317,83,2579,84,2594,335,43,2182,261,115,14,27
240602,śląskie,gm. Krzepice,7693,3522,3504,44,1382,79,1028,94,14,692,97,51,1,22
240603,śląskie,gm. Lipie,5308,2507,2487,16,1007,53,695,64,18,529,66,33,0,6
240604,śląskie,gm. Miedźno,6261,3041,3003,14,1417,49,609,103,20,678,76,26,2,9
240605,śląskie,gm. Opatów,5553,2359,2337,13,782,96,607,91,7,579,108,35,3,16
240606,śląskie,gm. Panki,4159,1781,1777,10,601,42,569,55,5,399,69,20,1,6
240607,śląskie,gm. Popów,5031,2221,2204,7,764,39,613,75,7,584,72,31,4,8
240608,śląskie,gm. Przystajń,4861,1886,1870,9,644,43,641,49,10,377,57,24,6,10
240609,śląskie,gm. Wręczyca Wielka,14384,6236,6164,32,2070,94,1929,232,25,1484,164,98,8,28
240701,śląskie,m. Lubliniec,19080,9783,9722,108,2866,62,3463,331,21,2478,225,124,8,36
240702,śląskie,gm. Boronów,2777,1232,1228,6,477,8,380,23,1,307,17,6,1,2
240703,śląskie,gm. Ciasna,6879,2294,2272,4,690,22,935,60,8,442,74,26,5,6
240704,śląskie,gm. Herby,5854,2821,2798,10,877,30,975,90,13,671,95,26,1,10
240705,śląskie,gm. Kochanowice,5712,2387,2370,17,954,21,690,66,5,538,54,15,3,7
240706,śląskie,gm. Koszęcin,9514,4618,4591,35,1886,34,1414,112,7,933,107,35,6,22
240707,śląskie,gm. Pawonków,5315,2081,2053,17,707,28,765,58,11,389,46,20,2,10
240708,śląskie,gm. Woźniki,7806,3681,3657,35,1631,37,1003,95,10,722,72,32,7,13
240801,śląskie,m. Łaziska Górne,17267,9026,8979,47,2934,69,2913,269,38,2318,230,110,18,33
240802,śląskie,m. Mikołów,31816,17325,17212,112,5036,71,6658,455,55,4106,386,219,46,68
240803,śląskie,m. Orzesze,15859,8603,8540,73,3429,46,2407,273,42,1966,205,56,9,34
240804,śląskie,gm. Ornontowice,4601,2515,2499,21,1006,12,617,72,5,690,52,15,1,8
